"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"490","North Carolina St.","09/29/12","415","Miami (FL)","","","Away"
"490","North Carolina St.","10/06/12","234","Florida St.","","","Home"
"490","North Carolina St.","10/20/12","392","Maryland","","","Away"
"490","North Carolina St.","10/27/12","457","North Carolina","","","Away"
"490","North Carolina St.","11/03/12","746","Virginia","","","Home"
"490","North Carolina St.","11/10/12","749","Wake Forest","","","Home"
"490","North Carolina St.","11/17/12","147","Clemson","","","Away"
"490","North Carolina St.","11/24/12","67","Boston College","","","Home"
"497","North Texas","09/01/12","365","LSU","14","41","Away"
"497","North Texas","09/08/12","699","Texas Southern","34","7","Home"
"497","North Texas","09/15/12","327","Kansas St.","","","Away"
"497","North Texas","09/22/12","716","Troy","","","Home"
"497","North Texas","09/29/12","229","Fla. Atlantic","","","Away"
"497","North Texas","10/06/12","288","Houston","","","Away"
"497","North Texas","10/16/12","671","La.-Lafayette","","","Home"
"497","North Texas","10/27/12","419","Middle Tenn.","","","Away"
"497","North Texas","11/03/12","30","Arkansas St.","","","Home"
"497","North Texas","11/10/12","646","South Ala.","","","Home"
"497","North Texas","11/17/12","498","La.-Monroe","","","Away"
"497","North Texas","11/24/12","772","Western Ky.","","","Away"
"498","La.-Monroe","09/08/12","31","Arkansas","34","31","Home"
"498","La.-Monroe","09/15/12","37","Auburn","","","Away"
"498","La.-Monroe","09/21/12","51","Baylor","","","Home"
"498","La.-Monroe","09/29/12","718","Tulane","","","Away"
"498","La.-Monroe","10/06/12","419","Middle Tenn.","","","Away"
"498","La.-Monroe","10/13/12","229","Fla. Atlantic","","","Home"
"498","La.-Monroe","10/20/12","772","Western Ky.","","","Away"
"498","La.-Monroe","10/27/12","646","South Ala.","","","Home"
"498","La.-Monroe","11/03/12","671","La.-Lafayette","","","Home"
"498","La.-Monroe","11/08/12","30","Arkansas St.","","","Away"
"498","La.-Monroe","11/17/12","497","North Texas","","","Home"
"498","La.-Monroe","11/24/12","231","FIU","","","Away"
"503","Northern Ill.","09/01/12","312","Iowa","17","18","Neutral Site"
"503","Northern Ill.","09/08/12","695","Tenn.-Martin","35","7","Home"
"503","Northern Ill.","09/15/12","725","Army","","","Away"
"503","Northern Ill.","09/22/12","328","Kansas","","","Home"
"503","Northern Ill.","09/29/12","129","Central Mich.","","","Home"
"503","Northern Ill.","10/06/12","47","Ball St.","","","Away"
"503","Northern Ill.","10/13/12","86","Buffalo","","","Home"
"503","Northern Ill.","10/20/12","5","Akron","","","Away"
"503","Northern Ill.","10/27/12","774","Western Mich.","","","Away"
"503","Northern Ill.","11/03/12","400","Massachusetts","","","Home"
"503","Northern Ill.","11/14/12","709","Toledo","","","Home"
"503","Northern Ill.","11/23/12","204","Eastern Mich.","","","Away"
"509","Northwestern","09/01/12","688","Syracuse","42","41","Away"
"509","Northwestern","09/08/12","736","Vanderbilt","23","13","Home"
"509","Northwestern","09/15/12","67","Boston College","","","Home"
"509","Northwestern","09/22/12","650","South Dakota","","","Home"
"509","Northwestern","09/29/12","306","Indiana","","","Home"
"509","Northwestern","10/06/12","539","Penn St.","","","Away"
"509","Northwestern","10/13/12","428","Minnesota","","","Away"
"509","Northwestern","10/20/12","463","Nebraska","","","Home"
"509","Northwestern","10/27/12","312","Iowa","","","Home"
"509","Northwestern","11/10/12","418","Michigan","","","Away"
"509","Northwestern","11/17/12","416","Michigan St.","","","Away"
"509","Northwestern","11/24/12","301","Illinois","","","Home"
"513","Notre Dame","09/01/12","726","Navy","50","10","Neutral Site"
"513","Notre Dame","09/08/12","559","Purdue","20","17","Home"
"513","Notre Dame","09/15/12","416","Michigan St.","","","Away"
"513","Notre Dame","09/22/12","418","Michigan","","","Home"
"513","Notre Dame","10/06/12","415","Miami (FL)","","","Neutral Site"
"513","Notre Dame","10/13/12","674","Stanford","","","Home"
"513","Notre Dame","10/20/12","77","BYU","","","Home"
"513","Notre Dame","10/27/12","522","Oklahoma","","","Away"
"513","Notre Dame","11/03/12","545","Pittsburgh","","","Home"
"513","Notre Dame","11/10/12","67","Boston College","","","Away"
"513","Notre Dame","11/17/12","749","Wake Forest","","","Home"
"513","Notre Dame","11/24/12","657","Southern California","","","Away"
"518","Ohio St.","09/01/12","414","Miami (OH)","56","10","Home"
"518","Ohio St.","09/08/12","128","UCF","31","16","Home"
"518","Ohio St.","09/15/12","107","California","","","Home"
"518","Ohio St.","09/22/12","9","UAB","","","Home"
"518","Ohio St.","09/29/12","416","Michigan St.","","","Away"
"518","Ohio St.","10/06/12","463","Nebraska","","","Home"
"518","Ohio St.","10/13/12","306","Indiana","","","Away"
"518","Ohio St.","10/20/12","559","Purdue","","","Home"
"518","Ohio St.","10/27/12","539","Penn St.","","","Away"
"518","Ohio St.","11/03/12","301","Illinois","","","Home"
"518","Ohio St.","11/17/12","796","Wisconsin","","","Away"
"518","Ohio St.","11/24/12","418","Michigan","","","Home"
"519","Ohio","09/01/12","539","Penn St.","24","14","Away"
"519","Ohio","09/08/12","472","New Mexico St.","51","24","Home"
"519","Ohio","09/15/12","388","Marshall","","","Away"
"519","Ohio","09/22/12","485","Norfolk St.","","","Home"
"519","Ohio","09/29/12","400","Massachusetts","","","Away"
"519","Ohio","10/06/12","86","Buffalo","","","Home"
"519","Ohio","10/13/12","5","Akron","","","Home"
"519","Ohio","10/27/12","414","Miami (OH)","","","Away"
"519","Ohio","11/01/12","204","Eastern Mich.","","","Home"
"519","Ohio","11/07/12","71","Bowling Green","","","Home"
"519","Ohio","11/14/12","47","Ball St.","","","Away"
"519","Ohio","11/23/12","331","Kent St.","","","Away"
"521","Oklahoma St.","09/01/12","632","Savannah St.","84","0","Home"
"521","Oklahoma St.","09/08/12","29","Arizona","38","59","Away"
"521","Oklahoma St.","09/15/12","671","La.-Lafayette","","","Home"
"521","Oklahoma St.","09/29/12","703","Texas","","","Home"
"521","Oklahoma St.","10/13/12","328","Kansas","","","Away"
"521","Oklahoma St.","10/20/12","311","Iowa St.","","","Home"
"521","Oklahoma St.","10/27/12","698","TCU","","","Home"
"521","Oklahoma St.","11/03/12","327","Kansas St.","","","Away"
"521","Oklahoma St.","11/10/12","768","West Virginia","","","Home"
"521","Oklahoma St.","11/17/12","700","Texas Tech","","","Home"
"521","Oklahoma St.","11/24/12","522","Oklahoma","","","Away"
"521","Oklahoma St.","12/01/12","51","Baylor","","","Away"
"522","Oklahoma","09/01/12","704","UTEP","24","7","Away"
"522","Oklahoma","09/08/12","228","Florida A&M","69","13","Home"
"522","Oklahoma","09/22/12","327","Kansas St.","","","Home"
"522","Oklahoma","10/06/12","700","Texas Tech","","","Away"
"522","Oklahoma","10/13/12","703","Texas","","","Neutral Site"
"522","Oklahoma","10/20/12","328","Kansas","","","Home"
"522","Oklahoma","10/27/12","513","Notre Dame","","","Home"
"522","Oklahoma","11/03/12","311","Iowa St.","","","Away"
"522","Oklahoma","11/10/12","51","Baylor","","","Home"
"522","Oklahoma","11/17/12","768","West Virginia","","","Away"
"522","Oklahoma","11/24/12","521","Oklahoma St.","","","Home"
"522","Oklahoma","12/01/12","698","TCU","","","Away"
"528","Oregon St.","09/08/12","796","Wisconsin","10","7","Home"
"528","Oregon St.","09/22/12","110","UCLA","","","Away"
"528","Oregon St.","09/29/12","29","Arizona","","","Away"
"528","Oregon St.","10/06/12","754","Washington St.","","","Home"
"528","Oregon St.","10/13/12","77","BYU","","","Away"
"528","Oregon St.","10/20/12","732","Utah","","","Home"
"528","Oregon St.","10/27/12","756","Washington","","","Away"
"528","Oregon St.","11/03/12","28","Arizona St.","","","Home"
"528","Oregon St.","11/10/12","674","Stanford","","","Away"
"528","Oregon St.","11/17/12","107","California","","","Home"
"528","Oregon St.","11/24/12","529","Oregon","","","Home"
"528","Oregon St.","12/01/12","483","Nicholls St.","","","Home"
"529","Oregon","09/01/12","30","Arkansas St.","57","34","Home"
"529","Oregon","09/08/12","96","Fresno St.","42","25","Home"
"529","Oregon","09/15/12","692","Tennessee Tech","","","Home"
"529","Oregon","09/22/12","29","Arizona","","","Home"
"529","Oregon","09/29/12","754","Washington St.","","","Neutral Site"
"529","Oregon","10/06/12","756","Washington","","","Home"
"529","Oregon","10/18/12","28","Arizona St.","","","Away"
"529","Oregon","10/27/12","157","Colorado","","","Home"
"529","Oregon","11/03/12","657","Southern California","","","Away"
"529","Oregon","11/10/12","107","California","","","Away"
"529","Oregon","11/17/12","674","Stanford","","","Home"
"529","Oregon","11/24/12","528","Oregon St.","","","Away"
"539","Penn St.","09/01/12","519","Ohio","14","24","Home"
"539","Penn St.","09/08/12","746","Virginia","16","17","Away"
"539","Penn St.","09/15/12","726","Navy","","","Home"
"539","Penn St.","09/22/12","690","Temple","","","Home"
"539","Penn St.","09/29/12","301","Illinois","","","Away"
"539","Penn St.","10/06/12","509","Northwestern","","","Home"
"539","Penn St.","10/20/12","312","Iowa","","","Away"
"539","Penn St.","10/27/12","518","Ohio St.","","","Home"
"539","Penn St.","11/03/12","559","Purdue","","","Away"
"539","Penn St.","11/10/12","463","Nebraska","","","Away"
"539","Penn St.","11/17/12","306","Indiana","","","Home"
"539","Penn St.","11/24/12","796","Wisconsin","","","Home"
"545","Pittsburgh","09/01/12","817","Youngstown St.","17","31","Home"
"545","Pittsburgh","09/06/12","140","Cincinnati","10","34","Away"
"545","Pittsburgh","09/15/12","742","Virginia Tech","","","Home"
"545","Pittsburgh","09/22/12","1092","Gardner-Webb","","","Home"
"545","Pittsburgh","10/05/12","688","Syracuse","","","Away"
"545","Pittsburgh","10/13/12","367","Louisville","","","Home"
"545","Pittsburgh","10/20/12","86","Buffalo","","","Away"
"545","Pittsburgh","10/27/12","690","Temple","","","Home"
"545","Pittsburgh","11/03/12","513","Notre Dame","","","Away"
"545","Pittsburgh","11/09/12","164","Connecticut","","","Away"
"545","Pittsburgh","11/24/12","587","Rutgers","","","Home"
"545","Pittsburgh","12/01/12","651","South Fla.","","","Away"
"559","Purdue","09/01/12","202","Eastern Ky.","48","6","Home"
"559","Purdue","09/08/12","513","Notre Dame","17","20","Away"
"559","Purdue","09/15/12","204","Eastern Mich.","","","Home"
"559","Purdue","09/29/12","388","Marshall","","","Home"
"559","Purdue","10/06/12","418","Michigan","","","Home"
"559","Purdue","10/13/12","796","Wisconsin","","","Home"
"559","Purdue","10/20/12","518","Ohio St.","","","Away"
"559","Purdue","10/27/12","428","Minnesota","","","Away"
"559","Purdue","11/03/12","539","Penn St.","","","Home"
"559","Purdue","11/10/12","312","Iowa","","","Away"
"559","Purdue","11/17/12","301","Illinois","","","Away"
"559","Purdue","11/24/12","306","Indiana","","","Home"
"574","Rice","08/30/12","110","UCLA","24","49","Home"
"574","Rice","09/08/12","328","Kansas","25","24","Away"
"574","Rice","09/15/12","366","Louisiana Tech","","","Away"
"574","Rice","09/22/12","388","Marshall","","","Home"
"574","Rice","09/29/12","288","Houston","","","Neutral Site"
"574","Rice","10/06/12","404","Memphis","","","Away"
"574","Rice","10/13/12","706","UTSA","","","Home"
"574","Rice","10/20/12","719","Tulsa","","","Away"
"574","Rice","10/27/12","664","Southern Miss.","","","Home"
"574","Rice","11/03/12","718","Tulane","","","Away"
"574","Rice","11/17/12","663","SMU","","","Home"
"574","Rice","11/24/12","704","UTEP","","","Away"
"587","Rutgers","09/01/12","718","Tulane","24","12","Away"
"587","Rutgers","09/08/12","290","Howard","26","0","Home"
"587","Rutgers","09/13/12","651","South Fla.","","","Away"
"587","Rutgers","09/22/12","31","Arkansas","","","Away"
"587","Rutgers","10/06/12","164","Connecticut","","","Home"
"587","Rutgers","10/13/12","688","Syracuse","","","Home"
"587","Rutgers","10/20/12","690","Temple","","","Away"
"587","Rutgers","10/27/12","331","Kent St.","","","Home"
"587","Rutgers","11/10/12","725","Army","","","Home"
"587","Rutgers","11/17/12","140","Cincinnati","","","Away"
"587","Rutgers","11/24/12","545","Pittsburgh","","","Away"
"587","Rutgers","11/29/12","367","Louisville","","","Home"
"626","San Diego St.","09/01/12","756","Washington","12","21","Away"
"626","San Diego St.","09/08/12","725","Army","42","7","Home"
"626","San Diego St.","09/15/12","494","North Dakota","","","Home"
"626","San Diego St.","09/22/12","630","San Jose St.","","","Home"
"626","San Diego St.","09/29/12","96","Fresno St.","","","Away"
"626","San Diego St.","10/06/12","277","Hawaii","","","Home"
"626","San Diego St.","10/13/12","156","Colorado St.","","","Home"
"626","San Diego St.","10/20/12","466","Nevada","","","Away"
"626","San Diego St.","10/27/12","465","UNLV","","","Home"
"626","San Diego St.","11/03/12","66","Boise St.","","","Away"
"626","San Diego St.","11/10/12","721","Air Force","","","Home"
"626","San Diego St.","11/24/12","811","Wyoming","","","Away"
"630","San Jose St.","08/31/12","674","Stanford","17","20","Away"
"630","San Jose St.","09/08/12","108","UC Davis","45","13","Home"
"630","San Jose St.","09/15/12","156","Colorado St.","","","Home"
"630","San Jose St.","09/22/12","626","San Diego St.","","","Away"
"630","San Jose St.","09/29/12","726","Navy","","","Away"
"630","San Jose St.","10/13/12","731","Utah St.","","","Home"
"630","San Jose St.","10/20/12","706","UTSA","","","Away"
"630","San Jose St.","10/27/12","670","Texas St.","","","Home"
"630","San Jose St.","11/03/12","295","Idaho","","","Away"
"630","San Jose St.","11/10/12","472","New Mexico St.","","","Away"
"630","San Jose St.","11/17/12","77","BYU","","","Home"
"630","San Jose St.","11/24/12","366","Louisiana Tech","","","Home"
"646","South Ala.","09/01/12","706","UTSA","31","33","Home"
"646","South Ala.","09/08/12","483","Nicholls St.","9","3","Home"
"646","South Ala.","09/15/12","490","North Carolina St.","","","Away"
"646","South Ala.","09/22/12","430","Mississippi St.","","","Away"
"646","South Ala.","09/29/12","716","Troy","","","Home"
"646","South Ala.","10/13/12","30","Arkansas St.","","","Away"
"646","South Ala.","10/20/12","229","Fla. Atlantic","","","Home"
"646","South Ala.","10/27/12","498","La.-Monroe","","","Away"
"646","South Ala.","11/03/12","231","FIU","","","Home"
"646","South Ala.","11/10/12","497","North Texas","","","Away"
"646","South Ala.","11/17/12","419","Middle Tenn.","","","Home"
"646","South Ala.","11/24/12","671","La.-Lafayette","","","Away"
"646","South Ala.","12/01/12","277","Hawaii","","","Away"
"648","South Carolina","08/30/12","736","Vanderbilt","17","13","Away"
"648","South Carolina","09/08/12","196","East Carolina","48","10","Home"
"648","South Carolina","09/15/12","9","UAB","","","Home"
"648","South Carolina","09/22/12","434","Missouri","","","Home"
"648","South Carolina","09/29/12","334","Kentucky","","","Away"
"648","South Carolina","10/06/12","257","Georgia","","","Home"
"648","South Carolina","10/13/12","365","LSU","","","Away"
"648","South Carolina","10/20/12","235","Florida","","","Away"
"648","South Carolina","10/27/12","694","Tennessee","","","Home"
"648","South Carolina","11/10/12","31","Arkansas","","","Home"
"648","South Carolina","11/17/12","2915","Wofford","","","Home"
"648","South Carolina","11/24/12","147","Clemson","","","Away"
"651","South Fla.","09/01/12","693","Chattanooga","34","13","Home"
"651","South Fla.","09/08/12","466","Nevada","32","31","Away"
"651","South Fla.","09/13/12","587","Rutgers","","","Home"
"651","South Fla.","09/22/12","47","Ball St.","","","Away"
"651","South Fla.","09/29/12","234","Florida St.","","","Home"
"651","South Fla.","10/06/12","690","Temple","","","Away"
"651","South Fla.","10/20/12","367","Louisville","","","Away"
"651","South Fla.","10/27/12","688","Syracuse","","","Home"
"651","South Fla.","11/03/12","164","Connecticut","","","Home"
"651","South Fla.","11/17/12","415","Miami (FL)","","","Away"
"651","South Fla.","11/23/12","140","Cincinnati","","","Away"
"651","South Fla.","12/01/12","545","Pittsburgh","","","Home"
"657","Southern California","09/01/12","277","Hawaii","49","10","Home"
"657","Southern California","09/08/12","688","Syracuse","42","29","Neutral Site"
"657","Southern California","09/15/12","674","Stanford","","","Away"
"657","Southern California","09/22/12","107","California","","","Home"
"657","Southern California","10/04/12","732","Utah","","","Away"
"657","Southern California","10/13/12","756","Washington","","","Away"
"657","Southern California","10/20/12","157","Colorado","","","Home"
"657","Southern California","10/27/12","29","Arizona","","","Away"
"657","Southern California","11/03/12","529","Oregon","","","Home"
"657","Southern California","11/10/12","28","Arizona St.","","","Home"
"657","Southern California","11/17/12","110","UCLA","","","Away"
"657","Southern California","11/24/12","513","Notre Dame","","","Home"
"663","SMU","09/02/12","51","Baylor","24","59","Away"
"663","SMU","09/08/12","676","Stephen F. Austin","52","0","Home"
"663","SMU","09/15/12","697","Texas A&M","","","Home"
"663","SMU","09/29/12","698","TCU","","","Home"
"663","SMU","10/06/12","704","UTEP","","","Away"
"663","SMU","10/13/12","718","Tulane","","","Away"
"663","SMU","10/18/12","288","Houston","","","Home"
"663","SMU","10/27/12","404","Memphis","","","Home"
"663","SMU","11/03/12","128","UCF","","","Away"
"663","SMU","11/10/12","664","Southern Miss.","","","Home"
"663","SMU","11/17/12","574","Rice","","","Away"
"663","SMU","11/24/12","719","Tulsa","","","Home"
"664","Southern Miss.","09/01/12","463","Nebraska","20","49","Away"
"664","Southern Miss.","09/15/12","196","East Carolina","","","Home"
"664","Southern Miss.","09/22/12","772","Western Ky.","","","Away"
"664","Southern Miss.","09/29/12","367","Louisville","","","Home"
"664","Southern Miss.","10/06/12","66","Boise St.","","","Home"
"664","Southern Miss.","10/13/12","128","UCF","","","Away"
"664","Southern Miss.","10/20/12","388","Marshall","","","Home"
"664","Southern Miss.","10/27/12","574","Rice","","","Away"
"664","Southern Miss.","11/03/12","9","UAB","","","Home"
"664","Southern Miss.","11/10/12","663","SMU","","","Away"
"664","Southern Miss.","11/17/12","704","UTEP","","","Home"
"664","Southern Miss.","11/24/12","404","Memphis","","","Away"
"670","Texas St.","09/01/12","288","Houston","30","13","Away"
"670","Texas St.","09/08/12","700","Texas Tech","10","58","Home"
"670","Texas St.","09/22/12","676","Stephen F. Austin","","","Home"
"670","Texas St.","09/29/12","466","Nevada","","","Home"
"670","Texas St.","10/06/12","473","New Mexico","","","Away"
"670","Texas St.","10/13/12","295","Idaho","","","Home"
"670","Texas St.","10/27/12","630","San Jose St.","","","Away"
"670","Texas St.","11/03/12","731","Utah St.","","","Away"
"670","Texas St.","11/10/12","366","Louisiana Tech","","","Home"
"670","Texas St.","11/17/12","726","Navy","","","Away"
"670","Texas St.","11/24/12","706","UTSA","","","Away"
"670","Texas St.","12/01/12","472","New Mexico St.","","","Home"
"671","La.-Lafayette","09/01/12","346","Lamar","40","0","Home"
"671","La.-Lafayette","09/08/12","716","Troy","37","24","Away"
"671","La.-Lafayette","09/15/12","521","Oklahoma St.","","","Away"
"671","La.-Lafayette","09/29/12","231","FIU","","","Home"
"671","La.-Lafayette","10/06/12","718","Tulane","","","Home"
"671","La.-Lafayette","10/16/12","497","North Texas","","","Away"
"671","La.-Lafayette","10/23/12","30","Arkansas St.","","","Home"
"671","La.-Lafayette","11/03/12","498","La.-Monroe","","","Away"
"671","La.-Lafayette","11/10/12","235","Florida","","","Away"
"671","La.-Lafayette","11/17/12","772","Western Ky.","","","Home"
"671","La.-Lafayette","11/24/12","646","South Ala.","","","Home"
"671","La.-Lafayette","12/01/12","229","Fla. Atlantic","","","Away"
"674","Stanford","08/31/12","630","San Jose St.","20","17","Home"
"674","Stanford","09/08/12","193","Duke","50","13","Home"
"674","Stanford","09/15/12","657","Southern California","","","Home"
"674","Stanford","09/27/12","756","Washington","","","Away"
"674","Stanford","10/06/12","29","Arizona","","","Home"
"674","Stanford","10/13/12","513","Notre Dame","","","Away"
"674","Stanford","10/20/12","107","California","","","Away"
"674","Stanford","10/27/12","754","Washington St.","","","Home"
"674","Stanford","11/03/12","157","Colorado","","","Away"
"674","Stanford","11/10/12","528","Oregon St.","","","Home"
"674","Stanford","11/17/12","529","Oregon","","","Away"
"674","Stanford","11/24/12","110","UCLA","","","Away"
"688","Syracuse","09/01/12","509","Northwestern","41","42","Home"
"688","Syracuse","09/08/12","657","Southern California","29","42","Neutral Site"
"688","Syracuse","09/15/12","683","Stony Brook","","","Home"
"688","Syracuse","09/22/12","428","Minnesota","","","Away"
"688","Syracuse","10/05/12","545","Pittsburgh","","","Home"
"688","Syracuse","10/13/12","587","Rutgers","","","Away"
"688","Syracuse","10/19/12","164","Connecticut","","","Home"
"688","Syracuse","10/27/12","651","South Fla.","","","Away"
"688","Syracuse","11/03/12","140","Cincinnati","","","Away"
"688","Syracuse","11/10/12","367","Louisville","","","Home"
"688","Syracuse","11/17/12","434","Missouri","","","Away"
"688","Syracuse","11/23/12","690","Temple","","","Away"
"690","Temple","08/31/12","739","Villanova","41","10","Home"
"690","Temple","09/08/12","392","Maryland","27","36","Home"
"690","Temple","09/22/12","539","Penn St.","","","Away"
"690","Temple","10/06/12","651","South Fla.","","","Home"
"690","Temple","10/13/12","164","Connecticut","","","Away"
"690","Temple","10/20/12","587","Rutgers","","","Home"
"690","Temple","10/27/12","545","Pittsburgh","","","Away"
"690","Temple","11/03/12","367","Louisville","","","Away"
"690","Temple","11/10/12","140","Cincinnati","","","Home"
"690","Temple","11/17/12","725","Army","","","Away"
"690","Temple","11/23/12","688","Syracuse","","","Home"
"694","Tennessee","08/31/12","490","North Carolina St.","35","21","Neutral Site"
"694","Tennessee","09/08/12","254","Georgia St.","51","13","Home"
"694","Tennessee","09/15/12","235","Florida","","","Home"
"694","Tennessee","09/22/12","5","Akron","","","Home"
"694","Tennessee","09/29/12","257","Georgia","","","Away"
"694","Tennessee","10/13/12","430","Mississippi St.","","","Away"
"694","Tennessee","10/20/12","8","Alabama","","","Home"
"694","Tennessee","10/27/12","648","South Carolina","","","Away"
"694","Tennessee","11/03/12","716","Troy","","","Home"
"694","Tennessee","11/10/12","434","Missouri","","","Home"
"694","Tennessee","11/17/12","736","Vanderbilt","","","Away"
"694","Tennessee","11/24/12","334","Kentucky","","","Home"
"697","Texas A&M","09/08/12","235","Florida","17","20","Home"
"697","Texas A&M","09/15/12","663","SMU","","","Away"
"697","Texas A&M","09/22/12","647","South Carolina St.","","","Home"
"697","Texas A&M","09/29/12","31","Arkansas","","","Home"
"697","Texas A&M","10/06/12","433","Ole Miss","","","Away"
"697","Texas A&M","10/13/12","366","Louisiana Tech","","","Away"
"697","Texas A&M","10/20/12","365","LSU","","","Home"
"697","Texas A&M","10/27/12","37","Auburn","","","Away"
"697","Texas A&M","11/03/12","430","Mississippi St.","","","Away"
"697","Texas A&M","11/10/12","8","Alabama","","","Away"
"697","Texas A&M","11/17/12","624","Sam Houston St.","","","Home"
"697","Texas A&M","11/24/12","434","Missouri","","","Home"
"698","TCU","09/08/12","261","Grambling","56","0","Home"
"698","TCU","09/15/12","328","Kansas","","","Away"
"698","TCU","09/22/12","746","Virginia","","","Home"
"698","TCU","09/29/12","663","SMU","","","Away"
"698","TCU","10/06/12","311","Iowa St.","","","Home"
"698","TCU","10/13/12","51","Baylor","","","Away"
"698","TCU","10/20/12","700","Texas Tech","","","Home"
"698","TCU","10/27/12","521","Oklahoma St.","","","Away"
"698","TCU","11/03/12","768","West Virginia","","","Away"
"698","TCU","11/10/12","327","Kansas St.","","","Home"
"698","TCU","11/22/12","703","Texas","","","Away"
"698","TCU","12/01/12","522","Oklahoma","","","Home"
"700","Texas Tech","09/01/12","508","Northwestern St.","44","6","Home"
"700","Texas Tech","09/08/12","670","Texas St.","58","10","Away"
"700","Texas Tech","09/15/12","473","New Mexico","","","Home"
"700","Texas Tech","09/29/12","311","Iowa St.","","","Away"
"700","Texas Tech","10/06/12","522","Oklahoma","","","Home"
"700","Texas Tech","10/13/12","768","West Virginia","","","Home"
"700","Texas Tech","10/20/12","698","TCU","","","Away"
"700","Texas Tech","10/27/12","327","Kansas St.","","","Away"
"700","Texas Tech","11/03/12","703","Texas","","","Home"
"700","Texas Tech","11/10/12","328","Kansas","","","Home"
"700","Texas Tech","11/17/12","521","Oklahoma St.","","","Away"
"700","Texas Tech","11/24/12","51","Baylor","","","Away"
"703","Texas","09/01/12","811","Wyoming","37","17","Home"
"703","Texas","09/08/12","473","New Mexico","45","0","Home"
"703","Texas","09/15/12","433","Ole Miss","","","Away"
"703","Texas","09/29/12","521","Oklahoma St.","","","Away"
"703","Texas","10/06/12","768","West Virginia","","","Home"
"703","Texas","10/13/12","522","Oklahoma","","","Neutral Site"
"703","Texas","10/20/12","51","Baylor","","","Home"
"703","Texas","10/27/12","328","Kansas","","","Away"
"703","Texas","11/03/12","700","Texas Tech","","","Away"
"703","Texas","11/10/12","311","Iowa St.","","","Home"
"703","Texas","11/22/12","698","TCU","","","Home"
"703","Texas","12/01/12","327","Kansas St.","","","Away"
"704","UTEP","09/01/12","522","Oklahoma","7","24","Home"
"704","UTEP","09/08/12","433","Ole Miss","10","28","Away"
"704","UTEP","09/15/12","472","New Mexico St.","","","Home"
"704","UTEP","09/22/12","796","Wisconsin","","","Away"
"704","UTEP","09/29/12","196","East Carolina","","","Away"
"704","UTEP","10/06/12","663","SMU","","","Home"
"704","UTEP","10/11/12","719","Tulsa","","","Away"
"704","UTEP","10/20/12","718","Tulane","","","Home"
"704","UTEP","10/27/12","288","Houston","","","Away"
"704","UTEP","11/10/12","128","UCF","","","Home"
"704","UTEP","11/17/12","664","Southern Miss.","","","Away"
"704","UTEP","11/24/12","574","Rice","","","Home"
"706","UTSA","09/01/12","646","South Ala.","33","31","Away"
"706","UTSA","09/08/12","199","Tex. A&M-Commerce","27","16","Home"
"706","UTSA","09/15/12","254","Georgia St.","","","Away"
"706","UTSA","09/22/12","506013","Northwestern Okla.","","","Home"
"706","UTSA","09/29/12","472","New Mexico St.","","","Away"
"706","UTSA","10/13/12","574","Rice","","","Away"
"706","UTSA","10/20/12","630","San Jose St.","","","Home"
"706","UTSA","10/27/12","731","Utah St.","","","Home"
"706","UTSA","11/03/12","366","Louisiana Tech","","","Away"
"706","UTSA","11/10/12","402","McNeese St.","","","Home"
"706","UTSA","11/17/12","295","Idaho","","","Away"
"706","UTSA","11/24/12","670","Texas St.","","","Home"
"709","Toledo","09/01/12","29","Arizona","17","24","Away"
"709","Toledo","09/08/12","811","Wyoming","34","31","Away"
"709","Toledo","09/15/12","71","Bowling Green","","","Home"
"709","Toledo","09/22/12","149","Coastal Caro.","","","Home"
"709","Toledo","09/29/12","774","Western Mich.","","","Away"
"709","Toledo","10/06/12","129","Central Mich.","","","Home"
"709","Toledo","10/13/12","204","Eastern Mich.","","","Away"
"709","Toledo","10/20/12","140","Cincinnati","","","Home"
"709","Toledo","10/27/12","86","Buffalo","","","Away"
"709","Toledo","11/06/12","47","Ball St.","","","Home"
"709","Toledo","11/14/12","503","Northern Ill.","","","Away"
"709","Toledo","11/20/12","5","Akron","","","Home"
"716","Troy","09/01/12","9","UAB","39","29","Away"
"716","Troy","09/08/12","671","La.-Lafayette","24","37","Home"
"716","Troy","09/15/12","430","Mississippi St.","","","Home"
"716","Troy","09/22/12","497","North Texas","","","Away"
"716","Troy","09/29/12","646","South Ala.","","","Away"
"716","Troy","10/11/12","772","Western Ky.","","","Home"
"716","Troy","10/20/12","231","FIU","","","Home"
"716","Troy","10/27/12","229","Fla. Atlantic","","","Away"
"716","Troy","11/03/12","694","Tennessee","","","Away"
"716","Troy","11/10/12","726","Navy","","","Home"
"716","Troy","11/17/12","30","Arkansas St.","","","Home"
"716","Troy","11/24/12","419","Middle Tenn.","","","Away"
"718","Tulane","09/01/12","587","Rutgers","12","24","Home"
"718","Tulane","09/08/12","719","Tulsa","10","45","Away"
"718","Tulane","09/22/12","433","Ole Miss","","","Home"
"718","Tulane","09/29/12","498","La.-Monroe","","","Home"
"718","Tulane","10/06/12","671","La.-Lafayette","","","Away"
"718","Tulane","10/13/12","663","SMU","","","Home"
"718","Tulane","10/20/12","704","UTEP","","","Away"
"718","Tulane","10/27/12","9","UAB","","","Home"
"718","Tulane","11/03/12","574","Rice","","","Home"
"718","Tulane","11/10/12","404","Memphis","","","Away"
