"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"392","Maryland","09/01/07","739","Villanova","31","14","Home"
"392","Maryland","09/08/07","231","Florida Int'l","26","10","Away"
"392","Maryland","09/13/07","768","West Virginia","14","31","Home"
"392","Maryland","09/22/07","749","Wake Forest","24","31","Away"
"392","Maryland","09/29/07","587","Rutgers","34","24","Away"
"392","Maryland","10/06/07","255","Georgia Tech","28","26","Home"
"392","Maryland","10/20/07","746","Virginia","17","18","Home"
"392","Maryland","10/27/07","147","Clemson","17","30","Home"
"392","Maryland","11/03/07","457","North Carolina","13","16","Away"
"404","Memphis","09/01/07","433","Mississippi","21","23","Home"
"404","Memphis","09/27/07","30","Arkansas St.","31","35","Away"
"404","Memphis","09/15/07","315","Jacksonville St.","35","14","Home"
"404","Memphis","09/22/07","128","UCF","20","56","Away"
"404","Memphis","10/02/07","388","Marshall","24","21","Home"
"404","Memphis","10/13/07","419","Middle Tenn. St.","7","21","Home"
"404","Memphis","10/20/07","574","Rice","38","35","Away"
"404","Memphis","10/27/07","718","Tulane","28","27","Away"
"404","Memphis","11/03/07","196","East Caro.","40","56","Home"
"404","Memphis","11/10/07","664","Southern Miss.","29","26","Away"
"404","Memphis","11/17/07","9","UAB","25","9","Home"
"404","Memphis","11/24/07","663","Southern Methodist","55","52","Home"
"404","Memphis","12/21/07","229","Fla. Atlantic","27","44","Away"
"414","Miami (Ohio)","09/29/07","688","Syracuse","17","14","Home"
"414","Miami (Ohio)","10/06/07","331","Kent St.","20","13","Away"
"414","Miami (Ohio)","10/13/07","71","Bowling Green","47","14","Home"
"414","Miami (Ohio)","10/20/07","690","Temple","17","24","Away"
"414","Miami (Ohio)","10/27/07","736","Vanderbilt","13","24","Away"
"414","Miami (Ohio)","11/03/07","86","Buffalo","31","28","Home"
"414","Miami (Ohio)","11/14/07","5","Akron","7","0","Home"
"414","Miami (Ohio)","11/24/07","519","Ohio","29","38","Away"
"414","Miami (Ohio)","12/01/07","129","Central Mich.","10","35","Away"
"414","Miami (Ohio)","08/30/07","47","Ball St.","14","13","Away"
"414","Miami (Ohio)","09/08/07","428","Minnesota","35","41","Away"
"414","Miami (Ohio)","09/15/07","140","Cincinnati","10","47","Home"
"414","Miami (Ohio)","09/22/07","157","Colorado","0","42","Away"
"415","Miami (Fla.)","09/01/07","388","Marshall","31","3","Home"
"415","Miami (Fla.)","09/08/07","522","Oklahoma","13","51","Away"
"415","Miami (Fla.)","09/15/07","231","Florida Int'l","23","9","Home"
"415","Miami (Fla.)","09/20/07","697","Texas A&M","34","17","Home"
"415","Miami (Fla.)","09/29/07","193","Duke","24","14","Home"
"415","Miami (Fla.)","10/06/07","457","North Carolina","27","33","Away"
"415","Miami (Fla.)","10/13/07","255","Georgia Tech","14","17","Home"
"415","Miami (Fla.)","10/20/07","234","Florida St.","37","29","Away"
"415","Miami (Fla.)","11/03/07","490","North Carolina St.","16","19","Home"
"415","Miami (Fla.)","11/10/07","746","Virginia","0","48","Home"
"415","Miami (Fla.)","11/17/07","742","Virginia Tech","14","44","Away"
"415","Miami (Fla.)","11/24/07","67","Boston College","14","28","Away"
"416","Michigan St.","09/01/07","9","UAB","55","18","Home"
"416","Michigan St.","09/08/07","71","Bowling Green","28","17","Home"
"416","Michigan St.","09/15/07","545","Pittsburgh","17","13","Home"
"416","Michigan St.","09/22/07","513","Notre Dame","31","14","Away"
"416","Michigan St.","09/29/07","796","Wisconsin","34","37","Away"
"416","Michigan St.","10/06/07","509","Northwestern","41","48","Home"
"416","Michigan St.","10/13/07","306","Indiana","52","27","Home"
"416","Michigan St.","10/20/07","518","Ohio St.","17","24","Away"
"416","Michigan St.","10/27/07","312","Iowa","27","34","Away"
"416","Michigan St.","11/03/07","418","Michigan","24","28","Home"
"416","Michigan St.","11/10/07","559","Purdue","48","31","Away"
"416","Michigan St.","11/17/07","539","Penn St.","35","31","Home"
"416","Michigan St.","12/28/07","67","Boston College","21","24","Neutral Site"
"418","Michigan","09/01/07","27","Appalachian St.","32","34","Home"
"418","Michigan","09/08/07","529","Oregon","7","39","Home"
"418","Michigan","09/15/07","513","Notre Dame","38","0","Home"
"418","Michigan","09/22/07","539","Penn St.","14","9","Home"
"418","Michigan","09/29/07","509","Northwestern","28","16","Away"
"418","Michigan","10/06/07","204","Eastern Mich.","33","22","Home"
"418","Michigan","10/13/07","559","Purdue","48","21","Home"
"418","Michigan","10/20/07","301","Illinois","27","17","Away"
"418","Michigan","10/27/07","428","Minnesota","34","10","Home"
"418","Michigan","11/03/07","416","Michigan St.","28","24","Away"
"418","Michigan","11/10/07","796","Wisconsin","21","37","Away"
"418","Michigan","11/17/07","518","Ohio St.","3","14","Home"
"418","Michigan","01/01/08","235","Florida","41","35","Away"
"419","Middle Tenn. St.","09/01/07","229","Fla. Atlantic","14","27","Away"
"419","Middle Tenn. St.","09/06/07","367","Louisville","42","58","Away"
"419","Middle Tenn. St.","09/15/07","365","LSU","0","44","Away"
"419","Middle Tenn. St.","09/20/07","772","Western Ky.","17","20","Home"
"419","Middle Tenn. St.","09/29/07","231","Florida Int'l","47","6","Home"
"419","Middle Tenn. St.","10/06/07","746","Virginia","21","23","Home"
"419","Middle Tenn. St.","10/13/07","404","Memphis","21","7","Away"
"419","Middle Tenn. St.","10/20/07","30","Arkansas St.","24","7","Home"
"419","Middle Tenn. St.","10/27/07","497","North Texas","48","28","Away"
"419","Middle Tenn. St.","11/03/07","498","La.-Monroe","43","40","Away"
"419","Middle Tenn. St.","11/10/07","671","La.-Lafayette","24","34","Home"
"419","Middle Tenn. St.","11/20/07","716","Troy","7","45","Away"
"428","Minnesota","10/27/07","418","Michigan","10","34","Away"
"428","Minnesota","11/03/07","301","Illinois","17","44","Home"
"428","Minnesota","11/10/07","312","Iowa","16","21","Away"
"428","Minnesota","11/17/07","796","Wisconsin","34","41","Home"
"428","Minnesota","09/01/07","71","Bowling Green","31","32","Home"
"428","Minnesota","09/08/07","414","Miami (Ohio)","41","35","Home"
"428","Minnesota","09/15/07","229","Fla. Atlantic","39","42","Away"
"428","Minnesota","09/22/07","559","Purdue","31","45","Home"
"428","Minnesota","09/29/07","518","Ohio St.","7","30","Home"
"428","Minnesota","10/06/07","306","Indiana","20","40","Away"
"428","Minnesota","10/13/07","509","Northwestern","48","49","Away"
"428","Minnesota","10/20/07","493","North Dakota St.","21","27","Home"
"430","Mississippi St.","08/30/07","365","LSU","0","45","Home"
"430","Mississippi St.","09/08/07","718","Tulane","38","17","Away"
"430","Mississippi St.","09/15/07","37","Auburn","19","14","Away"
"430","Mississippi St.","09/22/07","1092","Gardner-Webb","31","15","Home"
"430","Mississippi St.","09/29/07","648","South Carolina","21","38","Away"
"430","Mississippi St.","10/06/07","9","UAB","30","13","Home"
"430","Mississippi St.","10/13/07","694","Tennessee","21","33","Home"
"430","Mississippi St.","10/20/07","768","West Virginia","13","38","Away"
"430","Mississippi St.","10/27/07","334","Kentucky","31","14","Away"
"430","Mississippi St.","11/10/07","8","Alabama","17","12","Home"
"430","Mississippi St.","11/17/07","31","Arkansas","31","45","Away"
"430","Mississippi St.","11/23/07","433","Mississippi","17","14","Home"
"430","Mississippi St.","12/29/07","128","UCF","10","3","Neutral Site"
"433","Mississippi","10/13/07","8","Alabama","24","27","Home"
"433","Mississippi","10/20/07","31","Arkansas","8","44","Home"
"433","Mississippi","10/27/07","37","Auburn","3","17","Away"
"433","Mississippi","11/03/07","508","Northwestern St.","38","31","Home"
"433","Mississippi","11/17/07","365","LSU","24","41","Home"
"433","Mississippi","11/23/07","430","Mississippi St.","14","17","Away"
"433","Mississippi","09/01/07","404","Memphis","23","21","Away"
"433","Mississippi","09/08/07","434","Missouri","25","38","Home"
"433","Mississippi","09/15/07","736","Vanderbilt","17","31","Away"
"433","Mississippi","09/22/07","235","Florida","24","30","Home"
"433","Mississippi","09/29/07","257","Georgia","17","45","Away"
"433","Mississippi","10/06/07","366","Louisiana Tech","24","0","Home"
"434","Missouri","09/01/07","301","Illinois","40","34","Neutral Site"
"434","Missouri","09/08/07","433","Mississippi","38","25","Away"
"434","Missouri","09/15/07","774","Western Mich.","52","24","Home"
"434","Missouri","09/22/07","299","Illinois St.","38","17","Home"
"434","Missouri","10/06/07","463","Nebraska","41","6","Home"
"434","Missouri","10/13/07","522","Oklahoma","31","41","Away"
"434","Missouri","10/20/07","700","Texas Tech","41","10","Home"
"434","Missouri","10/27/07","311","Iowa St.","42","28","Home"
"434","Missouri","11/03/07","157","Colorado","55","10","Away"
"434","Missouri","11/10/07","697","Texas A&M","40","26","Home"
"434","Missouri","11/17/07","327","Kansas St.","49","32","Away"
"434","Missouri","11/24/07","328","Kansas","36","28","Neutral Site"
"434","Missouri","12/01/07","522","Oklahoma","17","38","Neutral Site"
"434","Missouri","01/01/08","31","Arkansas","38","7","Away"
"457","North Carolina","09/01/07","317","James Madison","37","14","Home"
"457","North Carolina","09/08/07","196","East Caro.","31","34","Away"
"457","North Carolina","09/15/07","746","Virginia","20","22","Home"
"457","North Carolina","09/22/07","651","South Fla.","10","37","Away"
"457","North Carolina","09/29/07","742","Virginia Tech","10","17","Away"
"457","North Carolina","10/06/07","415","Miami (Fla.)","33","27","Home"
"457","North Carolina","10/13/07","648","South Carolina","15","21","Home"
"457","North Carolina","10/27/07","749","Wake Forest","10","37","Away"
"457","North Carolina","11/03/07","392","Maryland","16","13","Home"
"457","North Carolina","11/10/07","490","North Carolina St.","27","31","Away"
"457","North Carolina","11/17/07","255","Georgia Tech","25","27","Away"
"457","North Carolina","11/24/07","193","Duke","20","14","Home"
"463","Nebraska","09/01/07","466","Nevada","52","10","Home"
"463","Nebraska","09/08/07","749","Wake Forest","20","17","Away"
"463","Nebraska","09/15/07","657","Southern California","31","49","Home"
"463","Nebraska","09/22/07","47","Ball St.","41","40","Home"
"463","Nebraska","09/29/07","311","Iowa St.","35","17","Home"
"463","Nebraska","10/06/07","434","Missouri","6","41","Away"
"463","Nebraska","10/13/07","521","Oklahoma St.","14","45","Home"
"463","Nebraska","10/20/07","697","Texas A&M","14","36","Home"
"463","Nebraska","10/27/07","703","Texas","25","28","Away"
"463","Nebraska","11/03/07","328","Kansas","39","76","Away"
"463","Nebraska","11/10/07","327","Kansas St.","73","31","Home"
"463","Nebraska","11/23/07","157","Colorado","51","65","Away"
"465","UNLV","08/30/07","731","Utah St.","23","16","Away"
"465","UNLV","09/08/07","796","Wisconsin","13","20","Home"
"465","UNLV","09/15/07","277","Hawaii","14","49","Home"
"465","UNLV","09/22/07","732","Utah","27","0","Home"
"465","UNLV","09/29/07","466","Nevada","20","27","Away"
"465","UNLV","10/06/07","721","Air Force","14","31","Away"
"465","UNLV","10/13/07","77","BYU","14","24","Home"
"465","UNLV","10/20/07","156","Colorado St.","23","48","Home"
"465","UNLV","10/27/07","811","Wyoming","24","29","Away"
"465","UNLV","11/10/07","626","San Diego St.","30","38","Home"
"465","UNLV","11/17/07","698","TCU","10","34","Away"
"465","UNLV","11/24/07","473","New Mexico","6","27","Away"
"466","Nevada","09/01/07","463","Nebraska","10","52","Away"
"466","Nevada","09/08/07","509","Northwestern","31","36","Away"
"466","Nevada","09/15/07","483","Nicholls St.","52","17","Home"
"466","Nevada","09/29/07","465","UNLV","27","20","Home"
"466","Nevada","10/06/07","96","Fresno St.","41","49","Home"
"466","Nevada","10/14/07","66","Boise St.","67","69","Away"
"466","Nevada","10/20/07","731","Utah St.","31","28","Away"
"466","Nevada","10/27/07","295","Idaho","37","21","Home"
"466","Nevada","11/02/07","472","New Mexico St.","40","38","Away"
"466","Nevada","11/16/07","277","Hawaii","26","28","Home"
"466","Nevada","11/24/07","630","San Jose St.","24","27","Away"
"466","Nevada","12/01/07","366","Louisiana Tech","49","10","Home"
"466","Nevada","12/22/07","473","New Mexico","0","23","Away"
"472","New Mexico St.","11/10/07","630","San Jose St.","17","51","Away"
"472","New Mexico St.","11/17/07","731","Utah St.","17","35","Home"
"472","New Mexico St.","11/30/07","96","Fresno St.","23","30","Home"
"472","New Mexico St.","08/30/07","655","Southeastern La.","35","14","Home"
"472","New Mexico St.","09/08/07","473","New Mexico","34","44","Away"
"472","New Mexico St.","09/15/07","704","UTEP","29","24","Home"
"472","New Mexico St.","09/22/07","37","Auburn","20","55","Away"
"472","New Mexico St.","09/29/07","2678","Ark.-Pine Bluff","20","17","Home"
"472","New Mexico St.","10/07/07","66","Boise St.","0","58","Away"
"472","New Mexico St.","10/13/07","366","Louisiana Tech","21","22","Away"
"472","New Mexico St.","10/20/07","295","Idaho","45","31","Home"
"472","New Mexico St.","10/27/07","277","Hawaii","13","50","Away"
"472","New Mexico St.","11/02/07","466","Nevada","38","40","Home"
"473","New Mexico","09/01/07","704","UTEP","6","10","Away"
"473","New Mexico","09/08/07","472","New Mexico St.","44","34","Home"
"473","New Mexico","09/15/07","29","Arizona","29","27","Away"
"473","New Mexico","09/22/07","102","Sacramento St.","58","0","Home"
"473","New Mexico","09/29/07","77","BYU","24","31","Home"
"473","New Mexico","10/13/07","811","Wyoming","20","3","Away"
"473","New Mexico","10/20/07","626","San Diego St.","20","17","Away"
"473","New Mexico","10/25/07","721","Air Force","34","31","Home"
"473","New Mexico","11/03/07","698","TCU","0","37","Away"
"473","New Mexico","11/10/07","156","Colorado St.","26","23","Home"
"473","New Mexico","11/17/07","732","Utah","10","28","Away"
"473","New Mexico","11/24/07","465","UNLV","27","6","Home"
"473","New Mexico","12/22/07","466","Nevada","23","0","Home"
"490","North Carolina St.","10/20/07","196","East Caro.","34","20","Away"
"490","North Carolina St.","10/27/07","746","Virginia","29","24","Home"
"490","North Carolina St.","11/03/07","415","Miami (Fla.)","19","16","Away"
"490","North Carolina St.","11/10/07","457","North Carolina","31","27","Home"
"490","North Carolina St.","11/17/07","749","Wake Forest","18","38","Away"
"490","North Carolina St.","11/24/07","392","Maryland","0","37","Home"
"490","North Carolina St.","09/01/07","128","UCF","23","25","Home"
"490","North Carolina St.","09/08/07","67","Boston College","17","37","Away"
"490","North Carolina St.","09/15/07","2915","Wofford","38","17","Home"
"490","North Carolina St.","09/22/07","147","Clemson","20","42","Home"
"490","North Carolina St.","09/29/07","367","Louisville","10","29","Home"
"490","North Carolina St.","10/06/07","234","Florida St.","10","27","Away"
"497","North Texas","09/01/07","522","Oklahoma","10","79","Away"
"497","North Texas","09/08/07","663","Southern Methodist","31","45","Away"
"497","North Texas","09/22/07","229","Fla. Atlantic","20","30","Home"
"497","North Texas","09/29/07","31","Arkansas","7","66","Away"
"497","North Texas","10/06/07","671","La.-Lafayette","29","38","Away"
"497","North Texas","10/13/07","498","La.-Monroe","31","21","Home"
"497","North Texas","10/20/07","716","Troy","7","45","Away"
"497","North Texas","10/27/07","419","Middle Tenn. St.","28","48","Home"
"497","North Texas","11/10/07","726","Navy","62","74","Home"
"497","North Texas","11/15/07","30","Arkansas St.","27","31","Away"
"497","North Texas","11/24/07","772","Western Ky.","27","26","Home"
"497","North Texas","12/01/07","231","Florida Int'l","19","38","Away"
"498","La.-Monroe","08/30/07","719","Tulsa","17","35","Home"
"498","La.-Monroe","09/08/07","147","Clemson","26","49","Away"
"498","La.-Monroe","09/15/07","697","Texas A&M","14","54","Away"
"498","La.-Monroe","09/29/07","716","Troy","7","24","Away"
"498","La.-Monroe","10/06/07","30","Arkansas St.","30","13","Home"
"498","La.-Monroe","10/13/07","497","North Texas","21","31","Away"
"498","La.-Monroe","10/20/07","231","Florida Int'l","28","14","Home"
"498","La.-Monroe","10/27/07","229","Fla. Atlantic","33","30","Away"
"498","La.-Monroe","11/03/07","419","Middle Tenn. St.","40","43","Home"
"498","La.-Monroe","11/10/07","261","Grambling","28","14","Home"
"498","La.-Monroe","11/17/07","8","Alabama","21","14","Away"
"498","La.-Monroe","11/24/07","671","La.-Lafayette","17","11","Away"
"503","Northern Ill.","09/01/07","312","Iowa","3","16","Neutral Site"
"503","Northern Ill.","09/08/07","659","Southern Ill.","31","34","Home"
"503","Northern Ill.","09/15/07","204","Eastern Mich.","19","21","Home"
"503","Northern Ill.","09/22/07","295","Idaho","42","35","Away"
"503","Northern Ill.","09/29/07","129","Central Mich.","10","35","Away"
"503","Northern Ill.","10/06/07","690","Temple","15","16","Away"
"503","Northern Ill.","10/13/07","774","Western Mich.","13","17","Home"
"503","Northern Ill.","10/20/07","796","Wisconsin","3","44","Away"
"503","Northern Ill.","10/27/07","709","Toledo","21","70","Away"
"503","Northern Ill.","11/10/07","331","Kent St.","27","20","Home"
"503","Northern Ill.","11/17/07","726","Navy","24","35","Away"
"503","Northern Ill.","11/24/07","47","Ball St.","21","27","Home"
"509","Northwestern","09/01/07","500","Northeastern","27","0","Home"
"509","Northwestern","09/08/07","466","Nevada","36","31","Home"
"509","Northwestern","09/15/07","193","Duke","14","20","Home"
"509","Northwestern","09/22/07","518","Ohio St.","7","58","Away"
"509","Northwestern","09/29/07","418","Michigan","16","28","Home"
"509","Northwestern","11/17/07","301","Illinois","22","41","Away"
"509","Northwestern","10/13/07","428","Minnesota","49","48","Home"
"509","Northwestern","10/19/07","204","Eastern Mich.","26","14","Neutral Site"
"509","Northwestern","10/27/07","559","Purdue","17","35","Away"
"509","Northwestern","11/03/07","312","Iowa","17","28","Home"
"509","Northwestern","11/10/07","306","Indiana","31","28","Home"
"509","Northwestern","10/06/07","416","Michigan St.","48","41","Away"
"513","Notre Dame","11/24/07","674","Stanford","21","14","Away"
"513","Notre Dame","09/01/07","255","Georgia Tech","3","33","Home"
"513","Notre Dame","09/08/07","539","Penn St.","10","31","Away"
"513","Notre Dame","09/15/07","418","Michigan","0","38","Away"
"513","Notre Dame","09/22/07","416","Michigan St.","14","31","Home"
"513","Notre Dame","11/17/07","193","Duke","28","7","Home"
"513","Notre Dame","10/06/07","110","UCLA","20","6","Away"
"513","Notre Dame","10/13/07","67","Boston College","14","27","Home"
"513","Notre Dame","10/20/07","657","Southern California","0","38","Home"
"513","Notre Dame","11/03/07","726","Navy","44","46","Home"
"513","Notre Dame","11/10/07","721","Air Force","24","41","Home"
"513","Notre Dame","09/29/07","559","Purdue","19","33","Away"
"518","Ohio St.","09/01/07","817","Youngstown St.","38","6","Home"
"518","Ohio St.","09/08/07","5","Akron","20","2","Home"
"518","Ohio St.","09/15/07","756","Washington","33","14","Away"
"518","Ohio St.","09/22/07","509","Northwestern","58","7","Home"
"518","Ohio St.","09/29/07","428","Minnesota","30","7","Away"
"518","Ohio St.","10/06/07","559","Purdue","23","7","Away"
"518","Ohio St.","01/07/08","365","LSU","24","38","Neutral Site"
"518","Ohio St.","10/20/07","416","Michigan St.","24","17","Home"
"518","Ohio St.","10/27/07","539","Penn St.","37","17","Away"
"518","Ohio St.","11/03/07","796","Wisconsin","38","17","Home"
"518","Ohio St.","11/10/07","301","Illinois","21","28","Home"
"518","Ohio St.","11/17/07","418","Michigan","14","3","Away"
"518","Ohio St.","10/13/07","331","Kent St.","48","3","Home"
"519","Ohio","09/01/07","1092","Gardner-Webb","36","14","Home"
"519","Ohio","09/08/07","671","La.-Lafayette","31","23","Away"
"519","Ohio","09/15/07","742","Virginia Tech","7","28","Away"
"519","Ohio","09/22/07","811","Wyoming","33","34","Home"
"519","Ohio","09/29/07","331","Kent St.","25","33","Home"
"519","Ohio","11/24/07","414","Miami (Ohio)","38","29","Home"
"519","Ohio","10/13/07","204","Eastern Mich.","48","42","Home"
"519","Ohio","10/20/07","709","Toledo","40","43","Away"
"519","Ohio","10/27/07","71","Bowling Green","38","27","Away"
"519","Ohio","11/02/07","690","Temple","23","7","Home"
"519","Ohio","11/07/07","5","Akron","37","48","Away"
"519","Ohio","10/06/07","86","Buffalo","10","31","Away"
"521","Oklahoma St.","12/31/07","306","Indiana","49","33","Neutral Site"
"521","Oklahoma St.","09/01/07","257","Georgia","14","35","Away"
"521","Oklahoma St.","09/08/07","229","Fla. Atlantic","42","6","Home"
"521","Oklahoma St.","09/14/07","716","Troy","23","41","Away"
"521","Oklahoma St.","09/22/07","700","Texas Tech","49","45","Home"
"521","Oklahoma St.","09/29/07","624","Sam Houston St.","39","3","Home"
"521","Oklahoma St.","11/24/07","522","Oklahoma","17","49","Away"
"521","Oklahoma St.","10/13/07","463","Nebraska","45","14","Away"
"521","Oklahoma St.","10/20/07","327","Kansas St.","41","39","Home"
"521","Oklahoma St.","11/03/07","703","Texas","35","38","Home"
"521","Oklahoma St.","11/10/07","328","Kansas","28","43","Home"
"521","Oklahoma St.","11/17/07","51","Baylor","45","14","Away"
"521","Oklahoma St.","10/06/07","697","Texas A&M","23","24","Away"
"522","Oklahoma","09/01/07","497","North Texas","79","10","Home"
"522","Oklahoma","09/08/07","415","Miami (Fla.)","51","13","Home"
"522","Oklahoma","09/15/07","731","Utah St.","54","3","Home"
"522","Oklahoma","09/21/07","719","Tulsa","62","21","Away"
"522","Oklahoma","09/29/07","157","Colorado","24","27","Away"
"522","Oklahoma","10/06/07","703","Texas","28","21","Neutral Site"
"522","Oklahoma","12/01/07","434","Missouri","38","17","Away"
"522","Oklahoma","10/20/07","311","Iowa St.","17","7","Away"
"522","Oklahoma","11/03/07","697","Texas A&M","42","14","Home"
"522","Oklahoma","11/10/07","51","Baylor","52","21","Home"
"522","Oklahoma","11/17/07","700","Texas Tech","27","34","Away"
"522","Oklahoma","11/24/07","521","Oklahoma St.","49","17","Home"
"522","Oklahoma","01/02/08","768","West Virginia","28","48","Neutral Site"
"522","Oklahoma","10/13/07","434","Missouri","41","31","Home"
"528","Oregon St.","08/30/07","732","Utah","24","7","Home"
"528","Oregon St.","09/06/07","140","Cincinnati","3","34","Away"
"528","Oregon St.","09/15/07","294","Idaho St.","61","10","Home"
"528","Oregon St.","09/22/07","28","Arizona St.","32","44","Away"
"528","Oregon St.","09/29/07","110","UCLA","14","40","Home"
"528","Oregon St.","10/06/07","29","Arizona","31","16","Home"
"528","Oregon St.","12/28/07","392","Maryland","21","14","Neutral Site"
"528","Oregon St.","10/27/07","674","Stanford","23","6","Home"
"528","Oregon St.","11/03/07","657","Southern California","3","24","Away"
"528","Oregon St.","11/10/07","756","Washington","29","23","Home"
"528","Oregon St.","11/17/07","754","Washington St.","52","17","Away"
"528","Oregon St.","12/01/07","529","Oregon","38","31","Away"
"528","Oregon St.","10/13/07","107","California","31","28","Away"
"529","Oregon","09/01/07","288","Houston","48","27","Home"
"529","Oregon","09/08/07","418","Michigan","39","7","Away"
"529","Oregon","09/15/07","96","Fresno St.","52","21","Home"
"529","Oregon","09/22/07","674","Stanford","55","31","Away"
"529","Oregon","09/29/07","107","California","24","31","Home"
"529","Oregon","10/13/07","754","Washington St.","53","7","Home"
"529","Oregon","12/31/07","651","South Fla.","56","21","Neutral Site"
"529","Oregon","10/27/07","657","Southern California","24","17","Home"
"529","Oregon","11/03/07","28","Arizona St.","35","23","Home"
"529","Oregon","11/15/07","29","Arizona","24","34","Away"
"529","Oregon","11/24/07","110","UCLA","0","16","Away"
"529","Oregon","12/01/07","528","Oregon St.","31","38","Home"
"529","Oregon","10/20/07","756","Washington","55","34","Away"
"539","Penn St.","09/01/07","231","Florida Int'l","59","0","Home"
"539","Penn St.","09/08/07","513","Notre Dame","31","10","Home"
"539","Penn St.","09/15/07","86","Buffalo","45","24","Home"
"539","Penn St.","09/22/07","418","Michigan","9","14","Away"
"539","Penn St.","09/29/07","301","Illinois","20","27","Away"
"539","Penn St.","10/06/07","312","Iowa","27","7","Home"
"539","Penn St.","12/29/07","697","Texas A&M","24","17","Away"
"539","Penn St.","10/20/07","306","Indiana","36","31","Away"
"539","Penn St.","10/27/07","518","Ohio St.","17","37","Home"
"539","Penn St.","11/03/07","559","Purdue","26","19","Home"
"539","Penn St.","11/10/07","690","Temple","31","0","Away"
"539","Penn St.","11/17/07","416","Michigan St.","31","35","Away"
"539","Penn St.","10/13/07","796","Wisconsin","38","7","Home"
"545","Pittsburgh","09/01/07","204","Eastern Mich.","27","3","Home"
"545","Pittsburgh","09/08/07","261","Grambling","34","10","Home"
"545","Pittsburgh","09/15/07","416","Michigan St.","13","17","Away"
"545","Pittsburgh","09/22/07","164","Connecticut","14","34","Home"
"545","Pittsburgh","09/29/07","746","Virginia","14","44","Away"
"545","Pittsburgh","12/01/07","768","West Virginia","13","9","Away"
"545","Pittsburgh","10/20/07","140","Cincinnati","24","17","Home"
"545","Pittsburgh","10/27/07","367","Louisville","17","24","Away"
"545","Pittsburgh","11/03/07","688","Syracuse","20","17","Home"
"545","Pittsburgh","11/17/07","587","Rutgers","16","20","Away"
"545","Pittsburgh","11/24/07","651","South Fla.","37","48","Home"
"545","Pittsburgh","10/10/07","726","Navy","45","48","Home"
"559","Purdue","10/20/07","312","Iowa","31","6","Home"
"559","Purdue","10/27/07","509","Northwestern","35","17","Home"
"559","Purdue","11/03/07","539","Penn St.","19","26","Away"
"559","Purdue","11/10/07","416","Michigan St.","31","48","Home"
"559","Purdue","11/17/07","306","Indiana","24","27","Away"
"559","Purdue","12/26/07","129","Central Mich.","51","48","Away"
"559","Purdue","09/01/07","709","Toledo","52","24","Away"
"559","Purdue","09/08/07","201","Eastern Ill.","52","6","Home"
"559","Purdue","09/15/07","129","Central Mich.","45","22","Home"
"559","Purdue","09/22/07","428","Minnesota","45","31","Away"
"559","Purdue","09/29/07","513","Notre Dame","33","19","Home"
"559","Purdue","10/06/07","518","Ohio St.","7","23","Home"
"559","Purdue","10/13/07","418","Michigan","21","48","Away"
"574","Rice","10/20/07","404","Memphis","35","38","Home"
"574","Rice","10/13/07","288","Houston","48","56","Away"
"574","Rice","10/03/07","664","Southern Miss.","31","29","Away"
"574","Rice","09/22/07","703","Texas","14","58","Away"
"574","Rice","09/15/07","700","Texas Tech","24","59","Home"
"574","Rice","10/27/07","388","Marshall","21","34","Away"
"574","Rice","09/01/07","483","Nicholls St.","14","16","Home"
"574","Rice","11/24/07","719","Tulsa","43","48","Home"
"574","Rice","11/17/07","718","Tulane","31","45","Home"
"574","Rice","11/10/07","663","Southern Methodist","43","42","Away"
"574","Rice","11/03/07","704","UTEP","56","48","Home"
"574","Rice","09/08/07","51","Baylor","17","42","Away"
"587","Rutgers","11/29/07","367","Louisville","38","41","Away"
"587","Rutgers","11/17/07","545","Pittsburgh","20","16","Home"
"587","Rutgers","11/09/07","725","Army","41","6","Away"
"587","Rutgers","11/03/07","164","Connecticut","19","38","Away"
"587","Rutgers","10/27/07","768","West Virginia","3","31","Home"
"587","Rutgers","10/18/07","651","South Fla.","30","27","Home"
"587","Rutgers","10/13/07","688","Syracuse","38","14","Away"
"587","Rutgers","10/06/07","140","Cincinnati","23","28","Home"
"587","Rutgers","09/29/07","392","Maryland","24","34","Home"
"587","Rutgers","09/15/07","485","Norfolk St.","59","0","Home"
"587","Rutgers","01/05/08","47","Ball St.","52","30","Away"
"587","Rutgers","08/30/07","86","Buffalo","38","3","Home"
"587","Rutgers","09/07/07","726","Navy","41","24","Home"
"626","San Diego St.","09/08/07","754","Washington St.","17","45","Away"
"626","San Diego St.","09/15/07","28","Arizona St.","13","34","Away"
"626","San Diego St.","09/22/07","550","Portland St.","52","17","Home"
"626","San Diego St.","09/29/07","140","Cincinnati","23","52","Home"
"626","San Diego St.","10/06/07","156","Colorado St.","24","20","Away"
"626","San Diego St.","11/24/07","698","TCU","33","45","Home"
"626","San Diego St.","10/20/07","473","New Mexico","17","20","Home"
"626","San Diego St.","12/01/07","77","BYU","27","48","Home"
"626","San Diego St.","11/03/07","811","Wyoming","27","24","Home"
"626","San Diego St.","11/10/07","465","UNLV","38","30","Away"
"626","San Diego St.","11/17/07","721","Air Force","23","55","Away"
"626","San Diego St.","10/13/07","732","Utah","7","23","Away"
"630","San Jose St.","09/01/07","28","Arizona St.","3","45","Away"
